language	gold_label	sentence1_binary_parse	sentence2_binary_parse	sentence1_parse	sentence2_parse	sentence1	sentence2	promptID	pairID	genre	label1	label2	label3	label4	label5	sentence1_tokenized	sentence2_tokenized	match
es	contradiction					The Spanish Challenge was placed today a little closer to the semifinals of the Louis Vuitton Cup after beating two of the rivals who fought for the same square, the Shosholoza and the Mascalzone Latino-Capitalia Team.	The Spanish Challenge does not beat the Shosholoza and the Mascalzone Latino-Capitalia Team.	760	2280	celebrity	contradiction	-	-	-	-			
es	contradiction					As time goes by, the chances of preventing pregnancy decrease, to the point that after 72 hours its administration is no longer indicated because it is ineffective.	Its administration is contraindicated within 72 hours because it is not effective.	761	2281	celebrity	contradiction	-	-	-	-			
es	neutral					As time goes by, the chances of preventing pregnancy decrease, to the point that after 72 hours its administration is no longer indicated because it is ineffective.	Within 72 hours the administration is effective in 98% of cases.	761	2282	celebrity	neutral	-	-	-	-			
es	entailment					As time goes by, the chances of preventing pregnancy decrease, to the point that after 72 hours its administration is no longer indicated because it is ineffective.	After 72 hours its administration is not indicated because it is not effective to prevent pregnancy.	761	2283	celebrity	entailment	-	-	-	-			
es	entailment					They refer to them as "The eighty most desirable men" and to prove that they are worthy of the title they will have to prove their worth in three aspects: strength, endurance and style.	"The eighty most desirable men" are valid in strength, endurance and style.	762	2284	celebrity	entailment	-	-	-	-			
es	contradiction					They refer to them as "The eighty most desirable men" and to prove that they are worthy of the title they will have to prove their worth in three aspects: strength, endurance and style.	To be of "The eighty most desirable men" you have to lack style.	762	2285	celebrity	contradiction	-	-	-	-			
es	neutral					They refer to them as "The eighty most desirable men" and to prove that they are worthy of the title they will have to prove their worth in three aspects: strength, endurance and style.	Brad Pitt is from "The Eighty Most Desirable Man".	762	2286	celebrity	neutral	-	-	-	-			
es	entailment					To avoid rancid flavors or unnecessary crusts, the ham must always have a clean edge and profile, regardless of the time it takes to consume.	The ham must always have the edge clean and profiled	763	2287	celebrity	entailment	-	-	-	-			
es	neutral					To avoid rancid flavors or unnecessary crusts, the ham must always have a clean edge and profile, regardless of the time it takes to consume.	The ham with the edge clean and profiled is not lost	763	2288	celebrity	neutral	-	-	-	-			
es	contradiction					To avoid rancid flavors or unnecessary crusts, the ham must always have a clean edge and profile, regardless of the time it takes to consume.	The ham is not rancid	763	2289	celebrity	contradiction	-	-	-	-			
es	contradiction					Clean the fillets well, chop the garlic slices and put them to brown in plenty of oil with moderate heat.	The fillets don't have to be clean.	764	2290	celebrity	contradiction	-	-	-	-			
es	neutral					Clean the fillets well, chop the garlic slices and put them to brown in plenty of oil with moderate heat.	It is the best way to prepare the dish.	764	2291	celebrity	neutral	-	-	-	-			
es	entailment					Clean the fillets well, chop the garlic slices and put them to brown in plenty of oil with moderate heat.	Those are the steps to follow to prepare the dish.	764	2292	celebrity	entailment	-	-	-	-			
es	neutral					Texture is the defining feature of Garnier's new Delial 'Clear Protect' gels.	In addition, they have a new smell.	765	2293	celebrity	neutral	-	-	-	-			
es	entailment					Texture is the defining feature of Garnier's new Delial 'Clear Protect' gels.	The new gels provide a new texture.	765	2294	celebrity	entailment	-	-	-	-			
es	contradiction					Texture is the defining feature of Garnier's new Delial 'Clear Protect' gels.	The new gels are not characterized by texture.	765	2295	celebrity	contradiction	-	-	-	-			
es	contradiction					In addition, add among the ingredients the rich bowl (that fish that, prepared in marinade, is one of the most typical delicacies of Andalusian cuisine), as well as a kind of "escharchada" apple that gives it a very special touch.	The bowl is not prepared in marinade.	766	2296	celebrity	contradiction	-	-	-	-			
es	entailment					In addition, add among the ingredients the rich bowl (that fish that, prepared in marinade, is one of the most typical delicacies of Andalusian cuisine), as well as a kind of "escharchada" apple that gives it a very special touch.	The dish contains fish.	766	2297	celebrity	entailment	-	-	-	-			
es	neutral					In addition, add among the ingredients the rich bowl (that fish that, prepared in marinade, is one of the most typical delicacies of Andalusian cuisine), as well as a kind of "escharchada" apple that gives it a very special touch.	It is essential to add salt.	766	2298	celebrity	neutral	-	-	-	-			
es	neutral					Remove the bone of the cherries and half of them diced; the other half is passed through the blender and mixed with the oil and vinegar.	It is possible to add a little salt	767	2299	celebrity	neutral	-	-	-	-			
es	entailment					Remove the bone of the cherries and half of them diced; the other half is passed through the blender and mixed with the oil and vinegar.	Remove the bone from the cherries	767	2300	celebrity	entailment	-	-	-	-			
es	contradiction					Remove the bone of the cherries and half of them diced; the other half is passed through the blender and mixed with the oil and vinegar.	You have to pass all the cherries through the blender	767	2301	celebrity	contradiction	-	-	-	-			
es	contradiction					Tomorrow the Mexican band Café Tacuba will open the Mundo stage (19:30 hours), followed by the legendary Bob Dylan from 21:00 hours.	Café Tacuba is an american band.	768	2302	celebrity	contradiction	-	-	-	-			
es	entailment					Tomorrow the Mexican band Café Tacuba will open the Mundo stage (19:30 hours), followed by the legendary Bob Dylan from 21:00 hours.	Tomorrow there is a concert by Café Tacuba and Bob Dylan.	768	2303	celebrity	entailment	-	-	-	-			
es	neutral					Tomorrow the Mexican band Café Tacuba will open the Mundo stage (19:30 hours), followed by the legendary Bob Dylan from 21:00 hours.	Café Tacuba and Bob Dylan will play together.	768	2304	celebrity	neutral	-	-	-	-			
es	entailment					We have already talked about the signature rental dresses or the boutiques that 'lend' the luxury bags from their catalogue for full weekends.	You can rent signature dresses or borrow luxury bags for a weekend	769	2305	celebrity	entailment	-	-	-	-			
es	contradiction					We have already talked about the signature rental dresses or the boutiques that 'lend' the luxury bags from their catalogue for full weekends.	There is no possibility to rent dresses or borrow luxury bags	769	2306	celebrity	contradiction	-	-	-	-			
es	neutral					We have already talked about the signature rental dresses or the boutiques that 'lend' the luxury bags from their catalogue for full weekends.	All firms rent dresses	769	2307	celebrity	neutral	-	-	-	-			
es	neutral					Original and very personal, his creations are the favorites of a good number of Spanish actresses, and this despite the fact that for years he has never presented his collections in parades, it is barely announced, and that he produces almost all of his designs -except haute couture- in Japan.	He likes Japanese food.	770	2308	celebrity	neutral	-	-	-	-			
es	entailment					Original and very personal, his creations are the favorites of a good number of Spanish actresses, and this despite the fact that for years he has never presented his collections in parades, it is barely announced, and that he produces almost all of his designs -except haute couture- in Japan.	She is a very successful designer.	770	2309	celebrity	entailment	-	-	-	-			
es	contradiction					Original and very personal, his creations are the favorites of a good number of Spanish actresses, and this despite the fact that for years he has never presented his collections in parades, it is barely announced, and that he produces almost all of his designs -except haute couture- in Japan.	He has not made any new collections for years.	770	2310	celebrity	contradiction	-	-	-	-			
es	entailment					According to the author, Michael Jackson lived in a chaotic manner his last days, which were marked by reading the Bible and listening to music as disparate as the classical and the Gipsy Kings - to which he was not usually very fond.	the author says that Michael Jacksonhis last days read the Bible and heard classical music and that of the Gipsy Kings	771	2311	celebrity	entailment	-	-	-	-			
es	neutral					According to the author, Michael Jackson lived in a chaotic manner his last days, which were marked by reading the Bible and listening to music as disparate as the classical and the Gipsy Kings - to which he was not usually very fond.	Mikel Jakson lived his last days chaotically	771	2312	celebrity	neutral	-	-	-	-			
es	contradiction					According to the author, Michael Jackson lived in a chaotic manner his last days, which were marked by reading the Bible and listening to music as disparate as the classical and the Gipsy Kings - to which he was not usually very fond.	The author admires the behavior of Michael Jackson in his last days	771	2313	celebrity	contradiction	-	-	-	-			
es	entailment					A happy announcement that the Brazilian model will premiere as a mother, although she is not entirely inexperienced in these tasks because she has some practice because, since she married, she has adopted as her own John Edward Thomas (California, August 22, 2007), son that her husband had with the actress Bridget Moynahan.	The Brazilian model has experience in being a mother, since she adopted John Edward Thomas as her own.	772	2314	celebrity	entailment	-	-	-	-			
es	contradiction					A happy announcement that the Brazilian model will premiere as a mother, although she is not entirely inexperienced in these tasks because she has some practice because, since she married, she has adopted as her own John Edward Thomas (California, August 22, 2007), son that her husband had with the actress Bridget Moynahan.	The Brazilian model has experience in being a mother, since, before, she had a son named John Edward Thomas.	772	2315	celebrity	contradiction	-	-	-	-			
es	neutral					A happy announcement that the Brazilian model will premiere as a mother, although she is not entirely inexperienced in these tasks because she has some practice because, since she married, she has adopted as her own John Edward Thomas (California, August 22, 2007), son that her husband had with the actress Bridget Moynahan.	The Brazilian model will have her third child. Previously, she has adopted as her own John Edward Thomas and also had another child before this adoption.	772	2316	celebrity	neutral	-	-	-	-			
es	contradiction					Thus, at 9 a.m., expectation outside the tent was high.	The street was empty.	773	2317	celebrity	contradiction	-	-	-	-			
es	entailment					Thus, at 9 a.m., expectation outside the tent was high.	A large crowd had gathered outside the tent.	773	2318	celebrity	entailment	-	-	-	-			
es	neutral					Thus, at 9 a.m., expectation outside the tent was high.	The doors were opened at 9.01 a.m.	773	2319	celebrity	neutral	-	-	-	-			
es	neutral					Eva put the touch of glamour to a celebration marked by adverse weather conditions, as the wind and rain forced to cancel the traditional red carpet and make a small improvised inn of those who wanted to show themselves to photographers.	Eve was glamorous with her red dress.	774	2320	celebrity	neutral	-	-	-	-			
es	contradiction					Eva put the touch of glamour to a celebration marked by adverse weather conditions, as the wind and rain forced to cancel the traditional red carpet and make a small improvised inn of those who wanted to show themselves to photographers.	The good weather made the celebration last throughout the afternoon.	774	2321	celebrity	contradiction	-	-	-	-			
es	entailment					Eva put the touch of glamour to a celebration marked by adverse weather conditions, as the wind and rain forced to cancel the traditional red carpet and make a small improvised inn of those who wanted to show themselves to photographers.	Eve could not walk the red carpet.	774	2322	celebrity	entailment	-	-	-	-			
es	neutral					Caused by the hormonal changes of this stage, more frequent in women than in men and predominantly in buttocks and chest.	Hormonal changes have affected women and men alike.	775	2323	celebrity	neutral	-	-	-	-			
es	entailment					Caused by the hormonal changes of this stage, more frequent in women than in men and predominantly in buttocks and chest.	Hormonal changes at this stage are more common in women.	775	2324	celebrity	entailment	-	-	-	-			
es	contradiction					Caused by the hormonal changes of this stage, more frequent in women than in men and predominantly in buttocks and chest.	There are no hormonal changes in men.	775	2325	celebrity	contradiction	-	-	-	-			
es	contradiction					MAY 10, 2004 Although their familiar faces don't appear in their new film, the cast of actors in Shrek 2 brought all the glamour to the red carpet on the day of its premiere.	There was no red carpet at the premiere of his new film.	776	2326	celebrity	contradiction	-	-	-	-			
es	neutral					MAY 10, 2004 Although their familiar faces don't appear in their new film, the cast of actors in Shrek 2 brought all the glamour to the red carpet on the day of its premiere.	Shrek 2 premiered on 10 May 2004	776	2327	celebrity	neutral	-	-	-	-			
es	entailment					MAY 10, 2004 Although their familiar faces don't appear in their new film, the cast of actors in Shrek 2 brought all the glamour to the red carpet on the day of its premiere.	The actors of Shrek 2 attended the premiere of the new film.	776	2328	celebrity	entailment	-	-	-	-			
es	contradiction					I believe that what Peruvians have found is an identity in food.	The Peruvian is not looking for identity	777	2329	celebrity	contradiction	-	-	-	-			
es	neutral					I believe that what Peruvians have found is an identity in food.	Food may be related to identity	777	2330	celebrity	neutral	-	-	-	-			
es	entailment					I believe that what Peruvians have found is an identity in food.	Peruvian has consideration for food	777	2331	celebrity	entailment	-	-	-	-			
es	contradiction					The sword of Christian III, with the handle and the sheath in silver gilded with enamel and rhinestones, was made in 1551 by Johann Siebe.	Johann Siebe was born in the 17th century.	778	2332	celebrity	contradiction	-	-	-	-			
es	entailment					The sword of Christian III, with the handle and the sheath in silver gilded with enamel and rhinestones, was made in 1551 by Johann Siebe.	Johann Siebe and Christian III shared an era.	778	2333	celebrity	entailment	-	-	-	-			
es	neutral					The sword of Christian III, with the handle and the sheath in silver gilded with enamel and rhinestones, was made in 1551 by Johann Siebe.	Johann Siebe forged swords for various personalities of the time.	778	2334	celebrity	neutral	-	-	-	-			
es	entailment					Javier and Penelope, each separately, left the hotel where they stay in New York to fulfill their respective professional commitments.	Javier and Penelopen stay at a hotel in New York.	779	2335	celebrity	entailment	-	-	-	-			
es	contradiction					Javier and Penelope, each separately, left the hotel where they stay in New York to fulfill their respective professional commitments.	Javier and Penelope left the hotel together.	779	2336	celebrity	contradiction	-	-	-	-			
es	neutral					Javier and Penelope, each separately, left the hotel where they stay in New York to fulfill their respective professional commitments.	Javier had many commitments in New York.	779	2337	celebrity	neutral	-	-	-	-			
es	neutral					Calista does not separate from his "boy" and accompanies him to all the presentations he attends.	Calista's boy is an actor.	780	2338	celebrity	neutral	-	-	-	-			
es	entailment					Calista does not separate from his "boy" and accompanies him to all the presentations he attends.	Calista and her boyfriend are together all the time.	780	2339	celebrity	entailment	-	-	-	-			
es	contradiction					Calista does not separate from his "boy" and accompanies him to all the presentations he attends.	Calista's boy attends only the presentations.	780	2340	celebrity	contradiction	-	-	-	-			
es	neutral					The Culture delegate of the Malaga City Council explained the task that deserved Cayetano the award: "It is the recognition of last year's task, the first of its lot, with which it obtained about 178 points."	Cayetano won the Malaga City Council award among more than twenty candidates.	781	2341	celebrity	neutral	-	-	-	-			
es	entailment					The Culture delegate of the Malaga City Council explained the task that deserved Cayetano the award: "It is the recognition of last year's task, the first of its lot, with which it obtained about 178 points."	Cayetano has won an award from the Malaga City Council.	781	2342	celebrity	entailment	-	-	-	-			
es	contradiction					The Culture delegate of the Malaga City Council explained the task that deserved Cayetano the award: "It is the recognition of last year's task, the first of its lot, with which it obtained about 178 points."	Last year's work in Cayetano was left unrecognized.	781	2343	celebrity	contradiction	-	-	-	-			
es	entailment					Spelling married McDermott in May 2006, after divorcing actor Charlie Shanian.	Spelling had divorced before marrying McDermott.	782	2344	celebrity	entailment	-	-	-	-			
es	neutral					Spelling married McDermott in May 2006, after divorcing actor Charlie Shanian.	McDermott and Charlie Shanian were friends.	782	2345	celebrity	neutral	-	-	-	-			
es	contradiction					Spelling married McDermott in May 2006, after divorcing actor Charlie Shanian.	Charlie Shanian divorced McDermott.	782	2346	celebrity	contradiction	-	-	-	-			
es	entailment					In April 2005 she completed a world super tour in Los Angeles under the name of Farewell Tour, which led her to offer more than 325 concerts across the globe.	Throughout the world super tour Farewell Tour offered more than 325 concerts.	783	2347	celebrity	entailment	-	-	-	-			
es	contradiction					In April 2005 she completed a world super tour in Los Angeles under the name of Farewell Tour, which led her to offer more than 325 concerts across the globe.	The Farewell Tour world super tour ended in Paris.	783	2348	celebrity	contradiction	-	-	-	-			
es	neutral					In April 2005 she completed a world super tour in Los Angeles under the name of Farewell Tour, which led her to offer more than 325 concerts across the globe.	It started the Farewell Tour world super tour in September 2004 and ended in April 2005.	783	2349	celebrity	neutral	-	-	-	-			
es	entailment					These dates rescue and elevate values often cornered by the daily routine.	Daily routine corners values	784	2350	celebrity	entailment	-	-	-	-			
es	contradiction					These dates rescue and elevate values often cornered by the daily routine.	These dates do not rescue any value	784	2351	celebrity	contradiction	-	-	-	-			
es	neutral					These dates rescue and elevate values often cornered by the daily routine.	Daily routine is beneficial	784	2352	celebrity	neutral	-	-	-	-			
es	contradiction					But those who received the greatest ovation on arrival, also from the stars, were the 33 Chilean miners who remained trapped 70 days at 700 meters depth, and five of the people who participated in their rescue.	33 Chilean miners were prosecuted for being trapped in the mine.	785	2353	celebrity	contradiction	-	-	-	-			
es	neutral					But those who received the greatest ovation on arrival, also from the stars, were the 33 Chilean miners who remained trapped 70 days at 700 meters depth, and five of the people who participated in their rescue.	Although 33 Chilean miners were rescued, another 17 miners died in the mine.	785	2354	celebrity	neutral	-	-	-	-			
es	entailment					But those who received the greatest ovation on arrival, also from the stars, were the 33 Chilean miners who remained trapped 70 days at 700 meters depth, and five of the people who participated in their rescue.	The 33 Chilean miners survived 70 days without seeing the sun.	785	2355	celebrity	entailment	-	-	-	-			
es	neutral					But, in order not to lose the habit, various media saw at this moment something more than a spontaneous reaction of the unexpected Kate during this concert, the first that Pete Doherty offers after leaving the rehabilitation clinic where she had to be admitted by court order to undergo treatment for her drug addiction.	The concert was stopped after the reaction of the unexpected Kate.	786	2356	celebrity	neutral	-	-	-	-			
es	contradiction					But, in order not to lose the habit, various media saw at this moment something more than a spontaneous reaction of the unexpected Kate during this concert, the first that Pete Doherty offers after leaving the rehabilitation clinic where she had to be admitted by court order to undergo treatment for her drug addiction.	Pete Doherty has a clean court record	786	2357	celebrity	contradiction	-	-	-	-			
es	entailment					But, in order not to lose the habit, various media saw at this moment something more than a spontaneous reaction of the unexpected Kate during this concert, the first that Pete Doherty offers after leaving the rehabilitation clinic where she had to be admitted by court order to undergo treatment for her drug addiction.	Pete Doherty has had a drug addiction problem	786	2358	celebrity	entailment	-	-	-	-			
es	neutral					The royal wedding will be held on Friday (May 14) at 4:00 p.m., allowing Prince Frederick and his fiancée, Mary Donaldson, to rest from the work of the previous day.	The royal wedding day will be rainy.	787	2359	celebrity	neutral	-	-	-	-			
es	entailment					The royal wedding will be held on Friday (May 14) at 4:00 p.m., allowing Prince Frederick and his fiancée, Mary Donaldson, to rest from the work of the previous day.	The royal wedding will be finished by dinner time.	787	2360	celebrity	entailment	-	-	-	-			
es	contradiction					The royal wedding will be held on Friday (May 14) at 4:00 p.m., allowing Prince Frederick and his fiancée, Mary Donaldson, to rest from the work of the previous day.	The royal wedding will be long and they will not be able to rest from the work of the previous day.	787	2361	celebrity	contradiction	-	-	-	-			
es	neutral					Added to this is an economy based on brick and tourism, which has not fostered sufficient growth in high-skilled jobs.	High-skilled jobs are encouraged in the industrial sector.	788	2362	celebrity	neutral	-	-	-	-			
es	entailment					Added to this is an economy based on brick and tourism, which has not fostered sufficient growth in high-skilled jobs.	And to top it all off, the brick economy and tourism have not significantly encouraged the growth of high-skilled jobs.	788	2363	celebrity	entailment	-	-	-	-			
es	contradiction					Added to this is an economy based on brick and tourism, which has not fostered sufficient growth in high-skilled jobs.	Thanks to an economy based on bricks and tourism, countless high-skilled jobs have been created.	788	2364	celebrity	contradiction	-	-	-	-			
es	neutral					If necessary, it is completed with hot water until 5 bowls are obtained.	The hot water is heated in a saucepan.	789	2365	celebrity	neutral	-	-	-	-			
es	entailment					If necessary, it is completed with hot water until 5 bowls are obtained.	hot water is available.	789	2366	celebrity	entailment	-	-	-	-			
es	contradiction					If necessary, it is completed with hot water until 5 bowls are obtained.	It doesn't matter to fill all five bowls with cold water.	789	2367	celebrity	contradiction	-	-	-	-			
es	entailment					For his part, Prince Harry has more than once expressed his intention to serve with his regiment in a conflict zone after graduation as an officer and that such a decision implies taking the risk of being sent to the front line of fire.	Prince Harry asks to go to war.	790	2368	celebrity	entailment	-	-	-	-			
es	contradiction					For his part, Prince Harry has more than once expressed his intention to serve with his regiment in a conflict zone after graduation as an officer and that such a decision implies taking the risk of being sent to the front line of fire.	Prince Harry will not travel to conflict zones.	790	2369	celebrity	contradiction	-	-	-	-			
es	neutral					For his part, Prince Harry has more than once expressed his intention to serve with his regiment in a conflict zone after graduation as an officer and that such a decision implies taking the risk of being sent to the front line of fire.	Prince Harry will pick up his new military suit.	790	2370	celebrity	neutral	-	-	-	-			
es	entailment					The Grimaldi family has come, as every year, to the gardens of Marie Antoinette to celebrate a day in the countryside.	Those of Monaco continue the tradition.	791	2371	celebrity	entailment	-	-	-	-			
es	contradiction					The Grimaldi family has come, as every year, to the gardens of Marie Antoinette to celebrate a day in the countryside.	Last year the family did not attend their traditional field trip.	791	2372	celebrity	contradiction	-	-	-	-			
es	neutral					The Grimaldi family has come, as every year, to the gardens of Marie Antoinette to celebrate a day in the countryside.	The absence of the eldest daughter of the family has been noted.	791	2373	celebrity	neutral	-	-	-	-			
es	neutral					Among the novelties of this season is a new addition.	The new season is going to be the pump.	792	2374	celebrity	neutral	-	-	-	-			
es	entailment					Among the novelties of this season is a new addition.	The new season will have a greater cast of actors.	792	2375	celebrity	entailment	-	-	-	-			
es	contradiction					Among the novelties of this season is a new addition.	The new season will have the same means as the previous ones.	792	2376	celebrity	contradiction	-	-	-	-			
es	contradiction					I admire her for the courage and drive she showed by leaving alone with her suitcase to Hollywood.	He went with his friends to Hollywood.	793	2377	celebrity	contradiction	-	-	-	-			
es	entailment					I admire her for the courage and drive she showed by leaving alone with her suitcase to Hollywood.	She went to Hollywood.	793	2378	celebrity	entailment	-	-	-	-			
es	neutral					I admire her for the courage and drive she showed by leaving alone with her suitcase to Hollywood.	He succeeded in Hollywood.	793	2379	celebrity	neutral	-	-	-	-			
es	entailment					However, the presence that caused the most commotion during these first days of the Rocío was that of Carmen Martínez-Bordiu who, visibly relaxed and happy, was accompanied by her son José Ramón and his wife, Marisa, as well as her best friends, among them Los del Río and Roberto Federici, with whom Carmen ended her relationship in November last year.	The presence of several people caused a stir, especially Carmen Martínez-Bordiu.	794	2380	celebrity	entailment	-	-	-	-			
es	neutral					However, the presence that caused the most commotion during these first days of the Rocío was that of Carmen Martínez-Bordiu who, visibly relaxed and happy, was accompanied by her son José Ramón and his wife, Marisa, as well as her best friends, among them Los del Río and Roberto Federici, with whom Carmen ended her relationship in November last year.	More than 12 people accompanied Carmen Martínez-Bordiu.	794	2381	celebrity	neutral	-	-	-	-			
es	contradiction					However, the presence that caused the most commotion during these first days of the Rocío was that of Carmen Martínez-Bordiu who, visibly relaxed and happy, was accompanied by her son José Ramón and his wife, Marisa, as well as her best friends, among them Los del Río and Roberto Federici, with whom Carmen ended her relationship in November last year.	Mrs Martinez-Bordiu went unnoticed.	794	2382	celebrity	contradiction	-	-	-	-			
es	entailment					Bake in the oven for about 20 minutes until the color is light brown.	Do not exceed the temperature of 170 degrees	795	2383	celebrity	entailment	-	-	-	-			
es	contradiction					Bake in the oven for about 20 minutes until the color is light brown.	The color should be avoided to be brown.	795	2384	celebrity	contradiction	-	-	-	-			
es	neutral					Bake in the oven for about 20 minutes until the color is light brown.	The ovens at 170 degrees for 20 minutes spend a lot.	795	2385	celebrity	neutral	-	-	-	-			
es	entailment					Yesterday, the fashion world was tinged with mourning after it was announced that his body had been found on the Seine, which raises several questions about what might have been the cause of his death.	Someone from the fashion world is dead	796	2386	celebrity	entailment	-	-	-	-			
es	contradiction					Yesterday, the fashion world was tinged with mourning after it was announced that his body had been found on the Seine, which raises several questions about what might have been the cause of his death.	The world of fashion is in luck	796	2387	celebrity	contradiction	-	-	-	-			
es	neutral					Yesterday, the fashion world was tinged with mourning after it was announced that his body had been found on the Seine, which raises several questions about what might have been the cause of his death.	It is a model	796	2388	celebrity	neutral	-	-	-	-			
es	neutral					There are strong rumors of separation, already appearing in various media, but none of that is 100% certain.	A photo has been posted showing the couple arguing on the doorstep of a bar	797	2389	celebrity	neutral	-	-	-	-			
es	entailment					There are strong rumors of separation, already appearing in various media, but none of that is 100% certain.	One media outlet has published that the couple is going to separate	797	2390	celebrity	entailment	-	-	-	-			
es	contradiction					There are strong rumors of separation, already appearing in various media, but none of that is 100% certain.	The information is reliable	797	2391	celebrity	contradiction	-	-	-	-			
es	contradiction					The kitchen is fun for José Campos and Martín Pareja Obregón.	Martin Couple Obregón abhors cooking.	798	2392	celebrity	contradiction	-	-	-	-			
es	neutral					The kitchen is fun for José Campos and Martín Pareja Obregón.	José Campos and Martín PAreja Obregón cook together	798	2393	celebrity	neutral	-	-	-	-			
es	entailment					The kitchen is fun for José Campos and Martín Pareja Obregón.	The kitchen is fun for José Campos.	798	2394	celebrity	entailment	-	-	-	-			
es	entailment					Any detail has been taken care of to the maximum.	In detail they give a lot of importance	799	2395	celebrity	entailment	-	-	-	-			
es	neutral					Any detail has been taken care of to the maximum.	The work reaches levels of detail	799	2396	celebrity	neutral	-	-	-	-			
es	contradiction					Any detail has been taken care of to the maximum.	The details are not very important	799	2397	celebrity	contradiction	-	-	-	-			
es	entailment					Elegance and beauty have been the keys that Adolfo Dominguez wanted to capture in the new uniforms.	Adolfo Dominguez uniforms are elegant and beautiful	800	2398	celebrity	entailment	-	-	-	-			
es	neutral					Elegance and beauty have been the keys that Adolfo Dominguez wanted to capture in the new uniforms.	Adolfo Dominguez is a Colombian designer	800	2399	celebrity	neutral	-	-	-	-			
es	contradiction					Elegance and beauty have been the keys that Adolfo Dominguez wanted to capture in the new uniforms.	The uniforms of Adolfo Dominguez convey no elegance	800	2400	celebrity	contradiction	-	-	-	-			
es	neutral					"De Gaulle was my hero when I married Jack," he said.	De Gaulle is an important character for her	801	2401	celebrity	neutral	-	-	-	-			
es	entailment					"De Gaulle was my hero when I married Jack," he said.	Jack was her husband	801	2402	celebrity	entailment	-	-	-	-			
es	contradiction					"De Gaulle was my hero when I married Jack," he said.	She was not married to Jack	801	2403	celebrity	contradiction	-	-	-	-			
es	contradiction					The vocalist of the rock band Aerosmith, Steven Tyler, is going through a rather sad time.	The singer of the rock band Aerosmith, Steven Tyler, is going through one of his best moments	802	2404	celebrity	contradiction	-	-	-	-			
es	entailment					The vocalist of the rock band Aerosmith, Steven Tyler, is going through a rather sad time.	Steven Tyler is one of the members of the rock band Aerosmith	802	2405	celebrity	entailment	-	-	-	-			
es	neutral					The vocalist of the rock band Aerosmith, Steven Tyler, is going through a rather sad time.	It is written of the moment that is going through the vocalist of the rock band Aerosmith, Steven Tyler	802	2406	celebrity	neutral	-	-	-	-			
es	contradiction					Each one of his public appearances becomes, without pretending it, an event of great transcendence.	She wants her public appearances to be an event of great transcendence.	803	2407	celebrity	contradiction	-	-	-	-			
es	entailment					Each one of his public appearances becomes, without pretending it, an event of great transcendence.	She makes public appearances an event of great transcendence.	803	2408	celebrity	entailment	-	-	-	-			
es	neutral					Each one of his public appearances becomes, without pretending it, an event of great transcendence.	The public appearances are an event of great social but not political transcendence.	803	2409	celebrity	neutral	-	-	-	-			
es	neutral					In the spa of Alhama de Granada these terms sound quite normal.	The Alhama Spa is open all year round	804	2410	celebrity	neutral	-	-	-	-			
es	entailment					In the spa of Alhama de Granada these terms sound quite normal.	In Alhama Granada there is a spa	804	2411	celebrity	entailment	-	-	-	-			
es	contradiction					In the spa of Alhama de Granada these terms sound quite normal.	In Granada there are no spas	804	2412	celebrity	contradiction	-	-	-	-			
es	neutral					With a stronger body, daily activities will be much easier to perform and, as a result, you will feel much better.	With a strong body you won't feel bad.	805	2413	celebrity	neutral	-	-	-	-			
es	contradiction					With a stronger body, daily activities will be much easier to perform and, as a result, you will feel much better.	A strong body makes daily activity more difficult.	805	2414	celebrity	contradiction	-	-	-	-			
es	entailment					With a stronger body, daily activities will be much easier to perform and, as a result, you will feel much better.	A strong body helps you feel better.	805	2415	celebrity	entailment	-	-	-	-			
es	contradiction					12 JUNE 2008 The Royal Palace of Madrid has been decorated, once again, to receive the President of Mexico, Felipe Calderón, and his wife, Margarita Zavala, in what has been their first visit of State to our country.	The President of Mexico has not visited our country.	806	2416	celebrity	contradiction	-	-	-	-			
es	entailment					12 JUNE 2008 The Royal Palace of Madrid has been decorated, once again, to receive the President of Mexico, Felipe Calderón, and his wife, Margarita Zavala, in what has been their first visit of State to our country.	Felipe Calderón visits our state for the first time as president.	806	2417	celebrity	entailment	-	-	-	-			
es	neutral					12 JUNE 2008 The Royal Palace of Madrid has been decorated, once again, to receive the President of Mexico, Felipe Calderón, and his wife, Margarita Zavala, in what has been their first visit of State to our country.	Margarita Zavala liked the Royal Palace in Madrid.	806	2418	celebrity	neutral	-	-	-	-			
es	neutral					Mix until completely creamy.	You get a tastier preparation.	807	2419	celebrity	neutral	-	-	-	-			
es	contradiction					Mix until completely creamy.	A watery preparation is obtained.	807	2420	celebrity	contradiction	-	-	-	-			
es	entailment					Mix until completely creamy.	A creamy preparation is obtained.	807	2421	celebrity	entailment	-	-	-	-			
es	contradiction					He spent five years on the airwaves and more than 100 characters spent more than 1,200 episodes there.	Not reached 1,000 episodes	808	2422	celebrity	contradiction	-	-	-	-			
es	entailment					He spent five years on the airwaves and more than 100 characters spent more than 1,200 episodes there.	Stayed on the antenna for five years	808	2423	celebrity	entailment	-	-	-	-			
es	neutral					He spent five years on the airwaves and more than 100 characters spent more than 1,200 episodes there.	It was broadcast weekly at night	808	2424	celebrity	neutral	-	-	-	-			
es	contradiction					There is nothing that Suri likes more than the swings and for much of the time that they were in the playground the little girl had fun swinging, helped by her mother, while she spoke on the mobile.	Suri doesn't like swings	809	2425	celebrity	contradiction	-	-	-	-			
